,name,duration_ms,explicit,popularity,artists,album_name,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
6437,Cartoons in Progress - D-Tune Remix,352483,0,0.31,DJ Sim,Cartoons In Progress (The 2013 Remixes),0.509,6,-1.871,0.0,0.0991,0.179,0.662,0.0805,0.0385,175.005,4.0,8
6438,supercat,111265,0,0.18,slån,supercat,0.603,1,-12.561,1.0,0.0418,0.899,0.955,0.0992,0.318,78.962,4.0,18
6439,Candy (feat. Sara),211413,0,0.46,S3RL;Sara,Candy (feat. Sara),0.618,1,-2.212,1.0,0.185,0.0353,0.0216,0.362,0.867,175.058,4.0,8
6440,Full Throttle - Original Mix,332560,0,0.14,The Prodigy,One Love,0.583,0,-14.021,1.0,0.0503,0.0251,0.927,0.117,0.532,149.987,4.0,4
6441,Dawn (feat. Janai),257966,0,0.14,Stanton Warriors,Rebel Bass,0.686,1,-4.041,1.0,0.0398,0.00446,0.57,0.0892,0.313,127.002,4.0,4
6442,Cerca del mar,222040,0,0.24,Jorge Drexler,Vaivén,0.749,7,-16.177,1.0,0.0767,0.603,3.66e-06,0.116,0.351,96.035,4.0,0
6443,Casa do Rei,267346,0,0.5,Gerson Rufino,10 Anos de Louvor,0.62,11,-6.358,1.0,0.0784,0.611,0.0,0.128,0.468,141.702,4.0,3
6444,Me Corte na Boca do Céu a Morte Não Pede Perdão,257146,0,0.25,Criolo;Milton Nascimento,Sobre Viver,0.428,11,-10.214,0.0,0.157,0.638,5.18e-05,0.0987,0.278,81.403,4.0,3
6445,So wird's immer sein - Instrumental,207588,0,0.2,Kristen Anderson-Lopez;Robert Lopez,Die Eiskönigin 2 (Deutscher Original Film-Soundtrack/Deluxe Edition),0.585,5,-9.054,1.0,0.0274,0.227,0.936,0.185,0.189,89.914,4.0,6
6446,Khoj (Passing By),212571,0,0.52,When Chai Met Toast,Believe,0.58,2,-6.649,1.0,0.0262,0.191,0.0313,0.0915,0.38,105.037,3.0,10
6447,Big Thunder With Rain,195666,0,0.03,Silent Knights,White Noise Storm Therapy,0.145,1,-11.09,1.0,0.0984,0.1,0.85,0.885,0.0193,82.412,3.0,16
6448,Dysentery!,312048,1,0.0,Confess,In Pursuit of Dreams,0.466,9,-1.142,1.0,0.0797,0.00142,7.21e-05,0.0861,0.226,127.014,4.0,12
6449,Nuh Bleach Wid Cream,173499,0,0.24,Mavado,Day Break Riddim,0.63,0,-2.974,1.0,0.156,0.321,0.0,0.352,0.408,68.005,4.0,13
6450,Insurreccion (En Directo),134200,0,0.53,El Último De La Fila,Insurreccion (En Directo),0.491,0,-4.007,1.0,0.0881,0.112,0.000282,0.98,0.606,136.198,4.0,17
6451,I Know U Want Me,213470,0,0.23,Mavado,Compassion Riddim,0.496,9,-4.909,1.0,0.275,0.114,0.0,0.11,0.411,79.896,1.0,13
6452,Gal Yuh Hot,181603,1,0.04,Laa Lee;TripleDose Production,Bruk Stone Riddim,0.825,6,-4.741,1.0,0.181,0.2,0.0,0.101,0.896,107.986,4.0,13
6453,Too Far,437106,0,0.11,Freestylers,Raw As F**k,0.516,0,-5.311,0.0,0.0322,0.0207,0.0886,0.35,0.37,134.995,4.0,4
6454,Midnight Forest,128289,0,0.1,Avslappning Sound,Relaxed Spa,0.114,4,-19.116,1.0,0.049,0.771,0.956,0.141,0.0346,75.952,4.0,16
6455,KL427,403864,0,0.36,Colyn,Oxygen Levels Low EP,0.781,6,-10.001,0.0,0.05,0.00608,0.903,0.0992,0.261,124.001,4.0,19
6456,Earworm,197769,0,0.0,Out of Nowhere,Earworm,0.382,4,-2.252,1.0,0.121,0.00249,0.0,0.347,0.398,194.923,3.0,12
6457,Sexdictator Lucifer,225493,0,0.43,Belphegor,Bondage Goat Zombie,0.556,7,-1.678,0.0,0.0772,1.65e-05,0.0875,0.613,0.297,123.985,4.0,1
6458,美人魚,252000,0,0.54,JJ Lin,第二天堂,0.624,9,-6.584,0.0,0.0357,0.451,0.0,0.383,0.452,95.021,4.0,15
6459,What Is Home Without Love?,215923,0,0.19,Doc Watson;David Grisman,Doc & Dawg,0.467,7,-14.836,1.0,0.033,0.951,0.000224,0.106,0.501,143.915,3.0,2
6460,Intergalactic Controversy,309537,0,0.0,Farzad Golpayegani,Nine,0.511,7,-9.751,1.0,0.0693,0.0501,0.865,0.126,0.229,114.984,4.0,12
6461,旅路,277026,0,0.59,Fujii Kaze,LOVE ALL SERVE ALL,0.564,9,-6.752,1.0,0.0792,0.126,3.01e-06,0.0787,0.714,172.025,4.0,14
6462,秋蟬 - Remastered,225826,0,0.24,Fei Yu-ching,回想曲 青青校樹 (Remastered),0.343,6,-14.329,1.0,0.0417,0.844,0.000323,0.101,0.0725,126.553,3.0,15
6463,Meet The Creeper - Pink Pussy Mix,287066,0,0.22,Rob Zombie,American Made Music To Strip By,0.643,1,-3.764,1.0,0.0378,6.21e-05,0.432,0.297,0.433,115.019,4.0,11
6464,Element L1,106066,0,0.24,defrag,Lament Element,0.124,0,-17.24,1.0,0.0428,0.547,0.805,0.0897,0.0323,77.36,4.0,9
6465,Dead Guy,315506,1,0.28,Ministry,Filth Pig,0.431,11,-6.917,1.0,0.0974,7.06e-06,0.728,0.0759,0.642,166.113,4.0,11
6466,Next Go 'Round,218346,0,0.25,Old Crow Medicine Show,Tennessee Pusher,0.468,4,-8.16,1.0,0.0318,0.786,0.0,0.303,0.58,140.354,4.0,2
6467,Wellen von den Klippen,216151,0,0.43,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,0.16,0,-28.19,0.0,0.0602,0.904,0.973,0.481,0.00122,111.234,4.0,16
6468,Pink Laced Glaze,134441,0,0.12,Casino Versus Japan,Frozen Geometry,0.298,4,-12.688,1.0,0.0307,0.937,0.964,0.122,0.0999,73.885,3.0,9
6469,Whine Up Fi Mi,212244,0,0.24,Charly Black;Chris Martin,Consistency (Through the Years),0.673,1,-4.08,0.0,0.0964,0.322,0.0,0.077,0.637,94.991,4.0,13
6470,Lalala Girl - Short Version,212403,0,0.29,Paffendorf,Lalala Girl,0.611,0,-6.36,0.0,0.0367,0.00093,0.267,0.0889,0.772,139.001,4.0,19
6471,Killing Art,176373,1,0.19,Hypocrisy,Abducted,0.175,10,-7.383,0.0,0.148,2.06e-06,0.703,0.263,0.211,122.922,4.0,1
6472,Asteapta-Ma Dincolo (De Moarte),379946,0,0.25,Bucovina,Septentrion,0.417,8,-3.279,0.0,0.0658,5.9e-06,0.0989,0.0941,0.154,148.008,4.0,1
6473,Tudo Que Ela Gosta De Escutar,174262,0,0.4,Charlie Brown Jr.,De 1997 A 2007,0.852,5,-3.843,0.0,0.0483,0.126,1.43e-05,0.038,0.896,115.374,4.0,3
6474,Ivory and Blue - Reprise,65026,0,0.03,Menahan Street Band,The Crossing,0.329,3,-9.316,0.0,0.0662,0.222,0.837,0.148,0.962,174.761,3.0,0
6475,Carousel,291652,0,0.19,Wiegedood,There's Always Blood At The End Of The Road,0.158,2,-2.863,1.0,0.0987,9.46e-05,0.879,0.0911,0.0377,132.872,1.0,1
6476,Don't You Know - Live Bass Mix,513953,0,0.24,Aaron Smith;Malik Hart,Don't You Know - Single,0.71,6,-4.839,0.0,0.189,0.181,0.00629,0.685,0.462,129.025,4.0,5
6477,My Life Is Going On - Remix Version,232205,0,0.36,Cecilia Krull;Alok;Jetlag Music;WADD;HOT-Q,My Life Is Going On (Remix Version),0.561,9,-5.088,0.0,0.0412,0.00786,5.39e-06,0.117,0.234,123.009,4.0,17
6478,Les Trois Graces,471240,0,0.1,Yoshio Ojima,Une Collection Des Chainons II,0.41,1,-14.475,1.0,0.0331,0.99,0.915,0.155,0.168,198.926,4.0,9
6479,Seven,251000,0,0.0,Farzad Golpayegani,One,0.223,0,-5.738,1.0,0.075,0.25,0.854,0.107,0.133,189.91,4.0,12
6480,Chidiya Cover VIP,217331,0,0.27,Swattrex;Lofi By Swattrex,THE VIP SESSIONS 1 : LOVE BIRDS,0.564,6,-10.057,1.0,0.0349,0.26,0.0,0.13,0.377,90.013,4.0,10
6481,unity,204000,0,0.37,meadowzz,power to flow,0.707,5,-14.737,1.0,0.0414,0.0233,0.911,0.132,0.138,140.056,4.0,18
6482,Until Death (Us Do Part),272733,0,0.25,Front 242,Front By Front,0.691,0,-10.004,1.0,0.0503,0.002,0.52,0.115,0.911,110.024,4.0,11
6483,Angel With The Scabbed Wings,231920,0,0.54,Marilyn Manson,Antichrist Superstar,0.627,8,-9.564,1.0,0.0509,0.000431,0.0139,0.349,0.523,108.025,4.0,11
6484,Khan e Panjom,404600,0,0.0,From The Vastland,The Haft Khan,0.236,5,-7.405,0.0,0.0523,2.02e-06,0.925,0.229,0.166,149.873,3.0,12
6485,Gangsters,179093,0,0.27,Dub Pistols;Terry Hall,Speakers and Tweeters,0.655,4,-7.721,0.0,0.0289,0.0213,6.34e-05,0.81,0.798,132.006,4.0,4
6486,Baila,177103,1,0.4,Froid;Nagalli,Baila,0.8,0,-8.735,0.0,0.0551,0.473,0.00105,0.104,0.585,145.002,4.0,3
6487,Prospect (feat. ÄTNA) (Carl Craig Late Island Mix),467263,0,0.03,Solomun;ÄTNA;Carl Craig,"Nobody Is Not Loved, Remixes, Pt. 7",0.836,11,-10.591,0.0,0.0467,0.00349,0.199,0.1,0.602,126.992,4.0,19
6488,Einer ist immer die Pussi,202700,0,0.2,Andi Latte,Einer ist immer die Pussi,0.709,0,-4.592,1.0,0.0707,0.0118,0.0,0.337,0.883,141.912,4.0,8
6489,DLMD,160212,0,0.61,Darren Styles;TNT;Technoboy;Tuneboy,DLMD,0.487,0,-2.282,1.0,0.094,0.000595,0.843,0.331,0.161,160.046,4.0,19
6490,Rebellion (Bingo Bango Remix),293913,0,0.4,Neelix;Bingo Bango,Rebellion (Bingo Bango Remix),0.633,10,-6.621,0.0,0.0345,0.0265,0.603,0.106,0.286,137.987,4.0,19
6491,Aftermath,431259,0,0.1,Alphaxone,Altered Dimensions,0.204,7,-18.746,0.0,0.0429,0.0867,0.917,0.112,0.0467,132.82,4.0,12
6492,Safadezinha,130420,0,0.4,Gabriel Diniz,À Vontade,0.79,5,-3.21,1.0,0.0492,0.341,0.0,0.0947,0.978,149.971,4.0,7
6493,How We Do It,241066,0,0.17,SHINJIRO ATAE (from AAA),THIS IS WHERE WE PROMISE,0.704,0,-5.924,1.0,0.0434,0.0187,0.0,0.0834,0.556,127.004,4.0,13
6494,Phir Le Aya Dil,285000,0,0.56,Pritam;Rekha Bhardwaj,Barfi! (Original Motion Picture Soundtrack),0.426,0,-9.667,0.0,0.0353,0.844,8.79e-05,0.13,0.615,77.004,4.0,10
6495,Yennicita,188960,0,0.2,El Michels Affair,Sounding Out the City,0.44,9,-6.555,1.0,0.0575,0.0422,0.907,0.103,0.397,168.385,3.0,0
6496,Damnations Jaw,300248,0,0.16,Kvaen;Mike Wead,The Great Below,0.205,11,-13.05,1.0,0.106,7.88e-06,3.49e-05,0.176,0.0376,174.985,4.0,1
6497,Red River Valley,163480,0,0.21,George Bruns,Country Bear Jamboree,0.65,7,-8.792,0.0,0.0293,0.259,0.372,0.232,0.901,102.757,4.0,6
6498,Years,196346,0,0.01,Alesso;Matthew Koma,Larga Vida al Electro,0.362,2,-3.92,0.0,0.0743,0.00211,1.3e-06,0.25,0.282,127.891,4.0,4
6499,Diariamente,295080,0,0.18,DJ Patife,Na Estrada,0.579,4,-6.554,0.0,0.101,0.279,3.57e-06,0.121,0.246,113.312,5.0,11
6500,No Hemos Aprendido Nada,228896,0,0.46,Viva Suecia,No Hemos Aprendido Nada,0.445,1,-5.355,0.0,0.039,0.00357,0.314,0.0867,0.186,156.997,4.0,17
6501,La Difícil,163084,1,0.78,Bad Bunny,YHLQMDLG,0.685,8,-4.561,0.0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,4.0,17
6502,Sleeping Hoover,256000,0,0.32,Silent Knights,White Noise Hoover,0.0,5,-8.171,1.0,0.0,0.166,0.951,0.932,0.0,170.67874130674528,4.0,16
6503,Watching Windows - DJ Die Gnarly Vocal Mix,457746,0,0.04,Roni Size;Reprazent;DJ Die,New Forms (20th Anniversary Edition),0.634,7,-4.337,1.0,0.0415,0.0192,0.708,0.0741,0.205,169.879,4.0,4
6504,Shifting Gears,168416,0,0.2,Plump DJs,Headthrash,0.706,7,-4.116,1.0,0.0576,0.0085,0.000189,0.0894,0.789,123.038,4.0,4
6505,The Shams Of Optimism,182573,0,0.21,Woods Of Ypres,Against The Seasons: Cold Winter Songs From The Dead Summer Heat,0.119,1,-4.299,1.0,0.374,1.36e-05,0.966,0.33,0.0374,171.644,3.0,1
6506,Belfast - Yotto Remix,395449,0,0.4,Orbital;Yotto,Belfast (Yotto Remix),0.608,0,-9.447,1.0,0.042,0.000204,0.753,0.11,0.0699,123.007,4.0,4
6507,背叛,321629,0,0.56,Gary Chaw,SUPERMAN,0.368,11,-7.049,1.0,0.0298,0.729,0.0,0.132,0.273,133.974,4.0,15
6508,Aw Shucks (Let's Go) - Long Version,461213,1,0.05,"Farley ""Jackmaster"" Funk","Farley ""Jackmaster"" Funk",0.956,7,-5.775,0.0,0.12,0.0528,0.123,0.356,0.632,118.429,4.0,5
6509,Mi Frikimundo,218038,0,0.33,Porta,No Hay Truco (Maqueta 2007),0.712,11,-4.032,0.0,0.412,0.229,0.0,0.0846,0.93,83.699,4.0,17
6510,Gratitude,364666,0,0.27,VNV Nation,Automatic,0.513,4,-5.118,0.0,0.03,0.00694,0.00457,0.0754,0.779,133.997,4.0,11
6511,The Center Will Not Hold,230239,0,0.21,Solomun,Nobody Is Not Loved,0.694,6,-8.15,1.0,0.0366,0.125,0.928,0.111,0.707,119.992,4.0,19
6512,I'll Meet You In The Morning,121160,0,0.41,Appalachian Express,I'll Meet You In The Morning,0.514,1,-12.885,1.0,0.0501,0.863,0.0,0.0879,0.47,167.977,4.0,2
6513,¿Qué Ha Pasao'?,198053,0,0.64,Abraham Mateo;Sofía Reyes,Sigo a Lo Mío,0.648,7,-4.13,1.0,0.133,0.315,0.0,0.201,0.405,178.24,4.0,17
6514,Czarna Inez,193226,0,0.36,Raz Dwa Trzy,Muzyka Z Talerzyka-Najzdrowsze Kawalki,0.595,2,-7.019,1.0,0.0442,0.199,8.02e-05,0.0204,0.718,120.172,4.0,2
6515,"That's How You Know - From ""Enchanted""/Soundtrack Version",229720,0,0.31,Amy Adams,Disney Princesses,0.48,2,-6.751,0.0,0.185,0.482,0.0,0.133,0.535,174.07,4.0,6
6516,Nada Além do Sangue - Acústico,388373,0,0.53,Fernandinho;Paula Santos,Acústico,0.451,10,-5.511,1.0,0.0321,0.524,0.0,0.121,0.147,143.867,4.0,3
6517,Into Gestalt,494026,0,0.08,Posthuman,Mutant City Acid,0.8,10,-13.438,0.0,0.0519,0.000135,0.928,0.106,0.151,127.998,4.0,9
6518,Go Go Go,217986,0,0.05,Pal Joey,Loop-D-Loop #16,0.881,11,-15.568,1.0,0.119,0.000202,0.0693,0.0994,0.459,89.994,4.0,5
6519,Opium,237230,0,0.08,Scooter,Ace,0.664,5,-6.98,0.0,0.0353,0.0014,0.49,0.0916,0.0862,130.055,4.0,8
6520,Tanzbefehl,286066,0,0.22,Funker Vogt,Code of Conduct,0.631,0,-5.48,1.0,0.0436,0.123,0.0783,0.129,0.724,121.048,4.0,11
6521,Secretária - Assédio Sexual,207960,0,0.0,Zezo,"Grandes Sucessos, Vol. 15",0.735,2,-5.004,0.0,0.058,0.717,0.0,0.0648,0.433,152.066,4.0,7
6522,International,272466,0,0.24,Lack Of Afro;Wax;Herbal T,My Groove Your Move (Bonus Version),0.659,11,-8.119,1.0,0.202,0.00473,0.0,0.239,0.63,96.971,4.0,0
6523,Little Jack Horner - Original Mix,58826,0,0.19,Cameron's Bedtime Classics,Lullabies and Nursery Rhymes,0.495,5,-17.15,0.0,0.0468,0.968,0.946,0.109,0.271,139.73,3.0,6
6524,シグナル,226252,0,0.18,GANG PARADE,WELCOME TO GANG PARADE,0.542,7,-1.387,1.0,0.146,0.00257,0.00311,0.105,0.269,98.036,4.0,14
6525,E o Vento Levou - Ao Vivo,257023,0,0.48,Calcinha Preta,"Ao Vivo em Salvador, Vol. 1",0.417,4,-9.061,1.0,0.0966,0.308,0.0,0.371,0.604,174.168,4.0,7
6526,Riverdale,202057,0,0.13,Preston,Let The Music Play (Playlist Sept '17),0.742,6,-11.151,0.0,0.0937,0.742,0.00164,0.291,0.163,129.974,4.0,9
6527,Aro Ekber,404245,0,0.5,Fossils,Fossils,0.387,3,-12.249,1.0,0.0341,0.0734,0.000527,0.044,0.157,137.129,4.0,10
6528,Rand Va,247654,0,0.14,Michael Fakesch,Marion (20th Anniversary Edition),0.678,0,-5.581,1.0,0.068,0.0814,0.799,0.0748,0.814,155.935,4.0,9
6529,Hello (Glee Cast Version) (feat. Jonathan Groff),206040,0,0.42,Glee Cast;Jonathan Groff,"Glee: The Music, Volume 3 Showstoppers",0.586,7,-9.517,0.0,0.0335,0.813,0.0,0.117,0.319,121.755,4.0,19
6530,Dokhtare Boyerahmadi (Folk Song),165506,0,0.0,Martin Shamoonpour,8 Bit,0.485,7,-7.927,1.0,0.0845,0.68,0.371,0.252,0.474,87.351,4.0,12
6531,10 Hours Rain Sound,81654,0,0.48,Nature Sounds;Thunderstorm;Rain for Deep Sleep,Forest Rain Deep Sleep,0.157,5,-13.041,0.0,0.0496,0.0114,0.95,0.522,0.0208,83.204,1.0,16
6532,Love in the 90's,208000,0,0.09,Melorman,Getting Sleepy,0.701,4,-16.659,1.0,0.11,0.604,0.944,0.112,0.707,180.073,4.0,9
6533,Biker,184973,0,0.15,Andreas Gabalier,Herzwerk (Geschenkedition),0.637,1,-5.566,0.0,0.0382,0.308,6.79e-06,0.765,0.681,113.991,4.0,8
6534,Aí Doeu - Ao Vivo,167624,0,0.29,Tayrone;Leo Santana,Na Dose Certa (Ao Vivo),0.539,5,-2.827,0.0,0.0713,0.343,0.0,0.401,0.744,131.212,4.0,7
6535,"L'oiseau bleu/Je voudrais - De ""La Belle au Bois Dormant""/Bande Originale Française du Film",237466,0,0.24,Chorus - Sleeping Beauty,La Belle au Bois Dormant (Bande originale française du Film),0.216,1,-15.825,0.0,0.0423,0.982,0.0857,0.0952,0.134,84.145,4.0,6
6536,Kyoto,186709,1,0.49,Froid;Alaska,Kyoto,0.642,1,-8.357,0.0,0.27,0.626,0.0,0.129,0.675,170.975,4.0,3
6537,Melgar,224000,0,0.1,Melorman,Far Away Morning,0.679,2,-10.106,1.0,0.0962,0.254,0.975,0.0694,0.526,160.025,4.0,9
6538,Boondein,290249,0,0.41,Silk Route,Boondein,0.652,5,-10.849,0.0,0.0257,0.566,0.00397,0.0953,0.196,112.008,4.0,10
6539,Stay - Acoustic,195051,0,0.47,Zedd;Alessia Cara,Stay (Acoustic),0.625,5,-7.383,0.0,0.028,0.094,0.0,0.298,0.294,100.06,4.0,19
6540,Ala Vida,232357,0,0.42,El Michels Affair,Yeti Season (Deluxe Version),0.647,1,-10.388,1.0,0.0571,0.67,0.906,0.146,0.491,80.833,4.0,0
6541,Arkhangelsk,171320,0,0.13,Ochre,Project Caelus,0.586,6,-13.971,0.0,0.0368,0.102,0.867,0.11,0.0386,124.983,4.0,9
6542,Prethese Antha,288496,0,0.54,Bombay Jayashri,Excuse Me,0.547,11,-8.601,1.0,0.062,0.408,0.0002,0.0996,0.2,83.997,4.0,10
6543,Huggin' & A Luvin' - Mike Dunn Luvz Huggin' U ReMixX,452243,0,0.02,Gershon Jackson;Mike Dunn,Huggin' & A Luvin',0.842,4,-5.975,0.0,0.1,0.000294,0.856,0.104,0.899,121.01,4.0,5
6544,愛を継ぐもの,246400,0,0.19,Momoiro Clover Z,白金の夜明け,0.51,0,-3.478,1.0,0.0655,0.104,0.000923,0.091,0.513,180.015,4.0,14
6545,Garotos Ii (O Outro Lado) - Ao Vivo,214000,0,0.43,Leoni;Dinho Ouro Preto,Leoni - Ao Vivo,0.522,2,-11.031,1.0,0.0448,0.745,0.0,0.927,0.342,117.57,4.0,3
6546,Back to the Day,189296,0,0.19,Lack Of Afro;Elliott Cole,Jack of All Trades,0.712,11,-7.726,1.0,0.0854,0.375,0.0,0.0534,0.874,97.938,4.0,0
6547,Overture,90826,0,0.28,≠ME,超特急 ≠ME行き Special Edition,0.349,10,-4.751,1.0,0.0561,6.33e-06,0.983,0.34,0.337,151.002,4.0,14
6548,あんなに好きだったのに…,285826,0,0.28,Nogizaka46,ジコチューで行こう! (Special Edition),0.511,2,-2.659,1.0,0.0836,0.0819,0.0,0.115,0.622,159.893,4.0,14
6549,Neste rette ting,217786,0,0.26,May Kristin Krispersen,Frost 2 (Originalt Norsk Soundtrack/Deluxe Edition),0.295,0,-13.8,0.0,0.0423,0.825,2.54e-06,0.628,0.191,180.833,4.0,6
6550,Waterhaul,290560,0,0.24,36 Crazyfists,A Snow Capped Romance,0.589,7,-10.26,1.0,0.0372,0.0554,0.0288,0.103,0.197,99.974,5.0,11
6551,Floorpiece - Extended Mix,588456,0,0.05,Romanthony,Floorpiece (2014 Remixes),0.835,11,-6.846,0.0,0.0526,0.0144,0.743,0.0775,0.36,127.747,4.0,5
6552,Little Bar,141882,0,0.09,Justnormal,Effervescence,0.629,4,-7.574,1.0,0.0391,0.463,0.833,0.105,0.119,170.057,5.0,18
6553,Soggy Afternoon,224022,0,0.41,Outside Broadcast Recordings,Rain Sound Recouperation,0.0661,10,-16.847,1.0,0.0535,0.358,0.98,0.898,1e-05,75.146,4.0,16
6554,Dear mama,299773,0,0.07,Tokyo Girls' Style,ノクターナル,0.505,4,-3.65,1.0,0.0336,0.417,5.48e-06,0.184,0.712,185.871,4.0,14
6555,The Sound - Blapps Posse Remix,277485,0,0.11,Freestylers;Fast Eddie;Blapps Posse,The Sound,0.743,10,-5.554,0.0,0.0445,0.000418,0.889,0.126,0.112,128.001,4.0,4
6556,The Road to…,109000,1,0.19,Anaal Nathrakh,A New Kind of Horror,0.15,10,-10.281,1.0,0.453,0.0798,0.759,0.237,0.0224,106.626,4.0,1
6557,Como Concentrarse para Estudiar,227000,0,0.09,Descansa,"Super Relajante - Aliviar la Ansiedad y Sanar el Cuerpo, Objetivo Bienestar para Armonizar el Alma",0.421,7,-26.688,1.0,0.0332,0.982,0.954,0.0928,0.0357,69.963,3.0,15
6558,I Never Knew Love - Made In Detroit Mix - Episode 012 For The Love Of House Track,273632,0,0.05,Chez Damier,Defected In The House Radio Show: Episode 012 (hosted by Sonny Fodera),0.76,0,-7.177,0.0,0.0388,0.0125,0.000555,0.322,0.535,122.97,4.0,5
6559,My Heart Is Yours - Radio Version,248053,0,0.41,Passion;Kristian Stanfill,Passion: Take It All (Live/Deluxe Edition),0.374,9,-3.49,1.0,0.0365,0.13,0.0,0.141,0.228,143.972,4.0,3
6560,Niña (Versión Acústica) - En Vivo,266640,0,0.28,La Quinta Estacion,Acustico,0.382,7,-7.204,1.0,0.0763,0.326,0.0,0.689,0.286,149.058,4.0,17
6561,"When Summer Comes - 12"" Version",589601,0,0.09,Larry Heard;Loosefingers,Soundtrack From the Duality Double-Play,0.669,7,-11.967,1.0,0.0396,0.181,0.12,0.136,0.848,113.973,4.0,5
6562,Gabbers Unite,318960,0,0.25,3 Steps Ahead,Most Wanted and Mad,0.528,2,-6.81,0.0,0.061,0.0079,0.122,0.073,0.663,185.015,4.0,8
6563,トーキョーハイウェイ,309960,0,0.2,Kyary Pamyu Pamyu,KPP BEST,0.454,5,-1.051,1.0,0.0321,0.012,0.0115,0.352,0.712,160.025,4.0,14
6564,Wargasm,379660,0,0.21,Ministry,Amerikkkant,0.482,8,-6.554,1.0,0.0574,0.000944,0.216,0.168,0.169,174.956,4.0,11
6565,Petit pays,224533,0,0.27,Cesária Evora,The Very Best Of,0.581,4,-13.769,0.0,0.0354,0.796,0.0,0.282,0.864,77.895,4.0,12
6566,Dem Nuh Bad,106800,1,0.13,Jahshii,Dancehall Night Riddim,0.689,0,-7.379,1.0,0.482,0.113,0.0,0.0749,0.701,126.547,5.0,13
6567,302号室,252880,0,0.27,Keyakizaka46,アンビバレント (Special Edition),0.565,7,-2.562,0.0,0.0737,0.0367,0.0,0.13,0.494,122.98,4.0,14
6568,Haureus,176466,0,0.01,Ajattara,Kuolema,0.501,8,-5.194,1.0,0.0298,5.33e-06,0.656,0.131,0.46,100.037,4.0,1
6569,Choppa Choppa,195333,1,0.15,Deep Jahi;Countree Hype,Choppa Choppa,0.617,1,-6.523,0.0,0.497,0.33,0.0,0.28,0.76,180.248,4.0,13
6570,"Sonido de la Naturaleza, Lluvía (Música de Meditación)",284923,0,0.28,Meditation Relaxation Club,"Musica para Bebes: Musica Suave, Canción de Cuna, Musica para Dormir Bebes, Dulces Sueños para tu Bebes",0.0907,11,-30.211,1.0,0.103,0.937,0.841,0.148,0.0524,175.358,5.0,16
6571,Unfuture,193093,0,0.0,Scooter,Scooter Forever,0.716,7,-7.264,1.0,0.0365,0.00528,0.941,0.19,0.324,140.021,4.0,8
6572,The Hops of Guldenberg,292866,0,0.22,Punch Brothers,The Wireless,0.592,7,-11.355,0.0,0.0352,0.708,0.885,0.0793,0.568,112.338,4.0,2
6573,喜歡,279933,0,0.51,Deserts Chang,親愛的...我還不知道,0.691,1,-17.201,1.0,0.0324,0.963,0.000371,0.108,0.313,103.013,4.0,15
6574,Blow The Roof,184919,0,0.01,Louis The Child;Kasbo;EVAN GIIA,EDM Gaming Music Autumn/Winter 2022,0.592,4,-4.506,1.0,0.0633,0.0938,0.0,0.149,0.357,105.017,4.0,5
6575,New Found Power,205000,0,0.0,Damageplan,Groove Metal Roots & Branches,0.304,6,-4.925,1.0,0.175,6.99e-05,0.494,0.119,0.658,126.917,3.0,11
6576,Mushrooms - Justin Martin Remix,321934,0,0.07,Marshall Jefferson;Noosa Heads;Justin Martin,Tapes,0.79,1,-8.926,0.0,0.0688,0.0162,0.366,0.324,0.616,125.182,4.0,5
6577,Del Rey,135999,0,0.08,"Sarah, the Illstrumentalist",No Traffic in LA,0.744,7,-8.59,1.0,0.0481,0.206,0.751,0.119,0.638,114.996,4.0,18
6578,Without My Own,159720,0,0.29,Vybz Kartel,Pon Di Gaza 2.0,0.484,8,-5.022,1.0,0.283,0.0158,0.0,0.213,0.398,109.338,4.0,13
6579,Party en el Barrio (feat. Duki),236143,1,0.64,Paulo Londra;Duki,Party en el Barrio (feat. Duki),0.527,10,-7.108,1.0,0.164,0.0168,1.29e-06,0.324,0.546,135.026,4.0,17
6580,Esse Meu Forró,192280,0,0.41,Forró Boys,"Na Pisada dos Muleque, Vol. 2",0.737,4,-7.373,1.0,0.0364,0.251,0.000177,0.205,0.92,92.934,4.0,7
6581,Iron Cage,241981,0,0.24,Toxic Holocaust,Primal Future: 2019,0.401,5,-3.445,0.0,0.0859,1.69e-05,0.00811,0.0976,0.277,162.044,4.0,1
6582,"Frecuencia Álmica, Pt. 10",345909,0,0.25,Lucas Cervetti,Frecuencias Álmicas en 432hz,0.445,0,-16.367,1.0,0.0306,0.962,0.679,0.554,0.0951,132.089,4.0,15
6583,Peptalkin' - Original Mix,176475,0,0.14,The Prophet,The Hardcore Archive Part 3 (1997),0.731,6,-8.788,0.0,0.116,0.000537,0.0861,0.338,0.328,99.075,4.0,8
6584,I Didn't Know,240893,0,0.22,The Infamous Stringdusters,I Didn't Know,0.528,4,-7.577,0.0,0.0306,0.435,2.55e-06,0.119,0.732,150.668,4.0,2
6585,Quanto Mais Eu Bebo,147745,0,0.34,Kevi Jonny;Unha Pintada,Quanto Mais Eu Bebo,0.753,1,-3.039,0.0,0.0352,0.388,0.0,0.308,0.858,135.043,4.0,7
